Compared Cultures,Term ID,cosine e,cosine p,cosine a,e distance,p distance,a distance,angular similarity e,angular similarity p,angular similarity a,max e distance,max p distance,max a distance,epa distance,Distance Sum,Distance Proportion
US_Intersect,b_accuse,0.722211054241201,0.628090666097019,0.494218116596868,0.48625186463798503,0.5676733843933616,0.670908830349335,0.513748135362015,0.43232661560663843,0.329091169650665,1,1,1,0.5749446931268939,959.245425089883,0.5538368505137893
US_Intersect,b_acknowledge,0.372094372296791,0.526556132967294,0.796162345865934,0.7572795471157825,0.6469659938623559,0.41372021792146674,0.2427204528842175,0.35303400613764413,0.5862797820785333,1,1,1,0.6059885862998683,959.245425089883,0.5538368505137893
US_Intersect,b_address,0.785242777659934,0.701329456848893,0.803053103474204,0.4250762466197599,0.5051803992856742,0.40641500732263014,0.57492375338024,0.49481960071432585,0.5935849926773699,1,1,1,0.445557217742688,959.245425089883,0.5538368505137893
US_Intersect,b_admire,0.533742111616921,0.70441176550581,0.78568222655014,0.6415706147086341,0.5024217661143574,0.4246242225347513,0.3584293852913659,0.4975782338856426,0.5753757774652487,1,1,1,0.5228722011192476,959.245425089883,0.5538368505137893
US_Intersect,b_admit,0.816428999288737,0.653782767144245,0.788439575171344,0.39190106528455515,0.5463620307804667,0.4217786048812142,0.6080989347154448,0.45363796921953325,0.5782213951187858,1,1,1,0.45334723364874535,959.245425089883,0.5538368505137893
US_Intersect,b_admonish,0.549925041214413,0.299604090886564,0.408439177512418,0.6293125484912937,0.8062908281782565,0.7321463997773245,0.3706874515087063,0.19370917182174352,0.26785360022267546,1,1,1,0.7225832588156248,959.245425089883,0.5538368505137893
US_Intersect,b_adopt,0.237042100145921,0.271381598288128,0.630620836505111,0.8476441308824093,0.8250389272696239,0.5656006489559045,0.1523558691175907,0.1749610727303761,0.43439935104409555,1,1,1,0.7460945690359791,959.245425089883,0.5538368505137893
US_Intersect,b_adore,0.42506125722867,0.401918476234251,0.695539058094911,0.720505101595078,0.7366870378131258,0.5103312361078404,0.27949489840492203,0.26331296218687417,0.48966876389215963,1,1,1,0.6558411251720146,959.245425089883,0.5538368505137893
US_Intersect,b_advise,0.652030275343021,0.50892247387885,0.645535142984307,0.547834984349264,0.6600879678826468,0.5532687720349426,0.45216501565073597,0.3399120321173532,0.4467312279650574,1,1,1,0.5870639080889511,959.245425089883,0.5538368505137893
US_Intersect,b_aggravate,0.7007863220219,0.779570664365041,0.779376096845959,0.5056652797875925,0.4308746374588222,0.4310723682100155,0.49433472021240754,0.5691253625411778,0.5689276317899845,1,1,1,0.45587076181881003,959.245425089883,0.5538368505137893
US_Intersect,b_agitate,0.626703286528637,0.622746137859988,0.762542279879119,0.5688076261899552,0.5720338832697494,0.4479018313581246,0.4311923738100448,0.42796611673025065,0.5520981686418753,1,1,1,0.5295811136059431,959.245425089883,0.5538368505137893
US_Intersect,b_agree_with,0.839344673005131,0.851205051749466,0.870938288225023,0.36587796363250025,0.3517446628829046,0.3270237958608032,0.6341220363674998,0.6482553371170954,0.6729762041391968,1,1,1,0.34821547412540266,959.245425089883,0.5538368505137893
US_Intersect,b_aid,0.183724702218013,0.51368881288455,0.610346704163842,0.8823690128913878,0.6565571819712028,0.5820602649276657,0.1176309871086122,0.34344281802879717,0.4179397350723343,1,1,1,0.7069954865967522,959.245425089883,0.5538368505137893
US_Intersect,b_alarm,0.651240741297167,0.80519103647106,0.718935330157411,0.5484976233627527,0.40412545791733806,0.489259453989116,0.45150237663724735,0.5958745420826619,0.510740546010884,1,1,1,0.4806275117564022,959.245425089883,0.5538368505137893
US_Intersect,b_alert,0.753938567839276,0.572221671839992,0.588342977004142,0.4563032176928323,0.6121633839584919,0.5995610134608849,0.5436967823071677,0.3878366160415081,0.40043898653911514,1,1,1,0.556009205037403,959.245425089883,0.5538368505137893
US_Intersect,b_alienate,0.30909830121617,0.665197379428591,0.606549664896443,0.7999455739371358,0.5366947823835139,0.5851062529961385,0.20005442606286417,0.46330521761648613,0.4148937470038615,1,1,1,0.6405822031055961,959.245425089883,0.5538368505137893
US_Intersect,b_allow,0.688689507144223,0.639147280071383,0.856477001974997,0.5163726519693794,0.5585748480874696,0.3452967482471584,0.4836273480306206,0.4414251519125304,0.6547032517528416,1,1,1,0.47341474943466916,959.245425089883,0.5538368505137893
US_Intersect,b_amaze,0.4877943724088,0.609353246771327,0.507742371457544,0.6756031680007639,0.5828582980659301,0.6609603677193381,0.3243968319992361,0.41714170193406985,0.3390396322806619,1,1,1,0.6398072779286774,959.245425089883,0.5538368505137893
US_Intersect,b_amuse,0.532608695652174,0.579220347101352,0.81795566960158,0.6424235119955163,0.6067141702910702,0.39021478940984,0.3575764880044837,0.3932858297089298,0.60978521059016,1,1,1,0.5464508238988088,959.245425089883,0.5538368505137893
US_Intersect,b_analyze,0.713559612734288,0.681385143869247,0.724188239278491,0.4941635752134905,0.5227557986564018,0.48442932511156606,0.5058364247865095,0.47724420134359824,0.5155706748884339,1,1,1,0.5004495663271528,959.245425089883,0.5538368505137893
US_Intersect,b_anger,0.554499369833329,0.703645640574856,0.534625120682076,0.6258195606583538,0.5031085443925816,0.6409056489563016,0.37418043934164624,0.49689145560741843,0.35909435104369836,1,1,1,0.589944584669079,959.245425089883,0.5538368505137893
US_Intersect,b_annihilate,0.116415401734555,0.09660295298488,0.345532635679514,0.925719222382713,0.9384045927961154,0.7753965198636417,0.07428077761728702,0.06159540720388457,0.22460348013635834,1,1,1,0.8798401116808234,959.245425089883,0.5538368505137893
US_Intersect,b_annoy,0.676167710390844,0.722913999838701,0.507347193804518,0.5272789400400847,0.48560452550669553,0.6612523483389497,0.4727210599599153,0.5143954744933045,0.33874765166105025,1,1,1,0.5580452712952434,959.245425089883,0.5538368505137893
US_Intersect,b_answer,0.690195994190763,0.632384408636319,0.714568543722372,0.5150486054614708,0.5641526690289839,0.4932461010295108,0.4849513945385292,0.43584733097101613,0.5067538989704892,1,1,1,0.5241491251733218,959.245425089883,0.5538368505137893
US_Intersect,b_antagonize,0.563890676930981,0.468240732548904,0.618664881070605,0.618607851685402,0.6897760094237909,0.575347750732125,0.381392148314598,0.3102239905762091,0.42465224926787504,1,1,1,0.6279105372804393,959.245425089883,0.5538368505137893
US_Intersect,b_apologize_to,0.295496190632455,0.365669206822422,0.594719693608247,0.8090300720952656,0.7616803040753226,0.594526085869464,0.19096992790473444,0.2383196959246774,0.405473914130536,1,1,1,0.7217454873466841,959.245425089883,0.5538368505137893
US_Intersect,b_appeal_to,0.578912296922863,0.672644612727568,0.80115546415631,0.6069547143149242,0.5303165901811834,0.40843796505421415,0.3930452856850758,0.4696834098188166,0.5915620349457859,1,1,1,0.5152364231834405,959.245425089883,0.5538368505137893
US_Intersect,b_appease,0.84878089174591,0.597985364336771,0.81293884469706,0.35467423327399294,0.5919361572684939,0.39573259570076397,0.645325766726007,0.4080638427315061,0.604267404299236,1,1,1,0.4474476620810836,959.245425089883,0.5538368505137893
US_Intersect,b_applaud,0.321599107242118,0.571950156250698,0.696506984631199,0.791559336547571,0.6123741295353086,0.5094730402253344,0.20844066345242895,0.38762587046469144,0.49052695977466565,1,1,1,0.6378021687694048,959.245425089883,0.5538368505137893
US_Intersect,b_appoint,0.766908785602446,0.674445359109112,0.789152588759849,0.4435877084372401,0.5287656227379433,0.42104011139072905,0.5564122915627598,0.47123437726205675,0.578959888609271,1,1,1,0.4644644808553042,959.245425089883,0.5538368505137893
US_Intersect,b_appreciate,0.429590796390773,0.489732886960539,0.877176783588472,0.7173156237847992,0.6741885941837833,0.31884829454429375,0.2826843762152008,0.3258114058162167,0.6811517054557062,1,1,1,0.5701175041709589,959.245425089883,0.5538368505137893
US_Intersect,b_apprehend,0.748654777888447,0.517785041131726,0.534413780283367,0.4614001712716969,0.6535134069967042,0.6410648425841303,0.5385998287283031,0.34648659300329576,0.3589351574158697,1,1,1,0.5853261402841772,959.245425089883,0.5538368505137893
US_Intersect,b_approach,0.699084927513634,0.603451429123772,0.867099123101418,0.5071818484994125,0.5875834440110829,0.3319636784294808,0.4928181515005875,0.41241655598891713,0.6680363215705192,1,1,1,0.47557632364665875,959.245425089883,0.5538368505137893
US_Intersect,b_approve_of,0.557092966892475,0.586449133330953,0.612966704034638,0.6238333946666292,0.6010507695520758,0.5799519388933154,0.37616660533337076,0.3989492304479242,0.4200480611066846,1,1,1,0.6016120343706736,959.245425089883,0.5538368505137893
US_Intersect,b_argue_with,0.446827233790253,0.135481953650852,0.0164845118348947,0.705107732809881,0.9134834461371614,0.9895051584816267,0.29489226719011896,0.08651655386283863,0.010494841518373321,1,1,1,0.8693654458095564,959.245425089883,0.5538368505137893
US_Intersect,b_arm,0.907103129283742,0.550657284590604,0.748508678223151,0.27657726936317106,0.6287542541060767,0.4615404487537299,0.7234227306368289,0.37124574589392334,0.5384595512462701,1,1,1,0.4556239907409925,959.245425089883,0.5538368505137893
US_Intersect,b_arouse,0.653070467251956,0.637455156576924,0.636745750699121,0.5469610668710251,0.5599742486566298,0.5605601764175879,0.4530389331289749,0.4400257513433702,0.43943982358241207,1,1,1,0.5558318306484143,959.245425089883,0.5538368505137893
US_Intersect,b_arrest,0.859456562137242,0.624060910130057,0.582492217310943,0.3416042181033108,0.5709634010964502,0.6041552942140881,0.6583957818966892,0.42903659890354984,0.3958447057859119,1,1,1,0.505574304471283,959.245425089883,0.5538368505137893
US_Intersect,b_ask,0.690696529691337,0.54435482750036,0.789789567330509,0.5146081050387157,0.633549046426354,0.4203794379687497,0.4853918949612843,0.366450953573646,0.5796205620312502,1,1,1,0.5228455298112732,959.245425089883,0.5538368505137893
US_Intersect,b_ask_about,0.793556210926198,0.719986374230459,0.759692458698818,0.41645446610462944,0.4882960502170391,0.4506989641747991,0.5835455338953706,0.511703949782961,0.5493010358252008,1,1,1,0.4518164934988225,959.245425089883,0.5538368505137893
US_Intersect,b_ask_about_something,0.727693894392877,0.785810750944377,0.779476903441998,0.4811843124922714,0.4244919432564717,0.43096993226424324,0.5188156875077286,0.5755080567435282,0.5690300677357567,1,1,1,0.4455487293376621,959.245425089883,0.5538368505137893
US_Intersect,b_ask_out,0.525174383869174,0.752021823078384,0.442016310203963,0.6480001840988395,0.45815756369688604,0.7085266601172415,0.3519998159011605,0.541842436303114,0.2914733398827585,1,1,1,0.6048948026376557,959.245425089883,0.5538368505137893
US_Intersect,b_assail,0.304713369389601,0.67305754440846,0.274543287207113,0.8028786626782823,0.5299612396574352,0.8229466786769297,0.19712133732171766,0.47003876034256475,0.17705332132307028,1,1,1,0.7185955270042158,959.245425089883,0.5538368505137893
US_Intersect,b_assassinate,0.140301352568298,0.218071909984994,0.186153288975278,0.9103857267680594,0.8600465312389739,0.8807957879822437,0.0896142732319406,0.1399534687610261,0.11920421201775633,1,1,1,0.8837426819964257,959.245425089883,0.5538368505137893
US_Intersect,b_assault,0.315103955880586,0.557413566942064,0.654706798668834,0.7959212263597145,0.6235875921038948,0.5455842042702495,0.20407877364028548,0.3764124078961052,0.45441579572975055,1,1,1,0.655031007577953,959.245425089883,0.5538368505137893
US_Intersect,b_assess,0.799451428957956,0.802174122280216,0.806987032222599,0.41024722708988015,0.4073531092685343,0.40219341949104925,0.5897527729101198,0.5926468907314657,0.5978065805089507,1,1,1,0.40659791861648786,959.245425089883,0.5538368505137893
US_Intersect,b_assist,0.143557888548504,0.45396607381793,0.592537213158796,0.9082913486707478,0.7000174520787885,0.5962526219233211,0.09170865132925221,0.2999825479212115,0.40374737807667893,1,1,1,0.7348538075576192,959.245425089883,0.5538368505137893
US_Intersect,b_associate_with,0.772343292338351,0.728912622570171,0.896199062102917,0.4381690742229827,0.4800520815038142,0.2926348522094436,0.5618309257770173,0.5199479184961858,0.7073651477905565,1,1,1,0.4036186693120802,959.245425089883,0.5538368505137893
US_Intersect,b_assure,0.7134453288712,0.746598009932637,0.645833333333333,0.494267414627642,0.46337177662933965,0.5530201696882102,0.505732585372358,0.5366282233706603,0.4469798303117898,1,1,1,0.5035531203150639,959.245425089883,0.5538368505137893
US_Intersect,b_astonish,0.759753497106848,0.64406118871953,0.60032275419225,0.450639204937091,0.5544964103532378,0.5900775920999669,0.549360795062909,0.4455035896467622,0.4099224079000331,1,1,1,0.5317377357967653,959.245425089883,0.5538368505137893
US_Intersect,b_astound,0.703340710429079,0.699818508108637,0.716075363395204,0.5033816892017496,0.5065283922870026,0.49187334948240863,0.49661831079825036,0.49347160771299736,0.5081266505175914,1,1,1,0.500594476990387,959.245425089883,0.5538368505137893
US_Intersect,b_attack,0.155509364391815,0.451938453788867,0.414544912981267,0.9005962344079005,0.7014653187665801,0.7278815471361013,0.09940376559209951,0.29853468123341986,0.2721184528638987,1,1,1,0.7766477001035273,959.245425089883,0.5538368505137893
US_Intersect,b_attend_to,0.426227497793639,0.724536418611226,0.681716639352339,0.7196846135169883,0.4841078113382607,0.5224674069776872,0.2803153864830117,0.5158921886617394,0.47753259302231277,1,1,1,0.5754199439443121,959.245425089883,0.5538368505137893
US_Intersect,b_attract,0.545881767741906,0.430912573387496,0.72781266029863,0.6323895425674976,0.7163834634501592,0.4810740698236343,0.3676104574325024,0.28361653654984076,0.5189259301763657,1,1,1,0.6099490252804304,959.245425089883,0.5538368505137893
US_Intersect,b_authorize,0.654680494556521,0.706897361137178,0.804031336155966,0.5456063577875649,0.5001885163783194,0.40536878294736417,0.45439364221243506,0.4998114836216806,0.5946312170526358,1,1,1,0.48372121903774956,959.245425089883,0.5538368505137893
US_Intersect,b_avenge,0.504361252031014,0.492806482990851,0.561027649182748,0.6634559997118857,0.6719420992355695,0.6208122626580128,0.33654400028811426,0.32805790076443053,0.3791877373419872,1,1,1,0.652070120535156,959.245425089883,0.5538368505137893
US_Intersect,b_avoid,0.226744806827935,0.176132327260622,0.315789473684211,0.854383329768076,0.8872826746000785,0.7954613314379348,0.14561667023192404,0.11271732539992152,0.20453866856206515,1,1,1,0.8457091119353631,959.245425089883,0.5538368505137893
US_Intersect,b_awaken,0.502475652289941,0.60513492651224,0.526689585687792,0.6648452950542882,0.5862383143386843,0.646866054164103,0.33515470494571176,0.41376168566131566,0.35313394583589697,1,1,1,0.6326498878523585,959.245425089883,0.5538368505137893
US_Intersect,b_awe,0.474518311822744,0.57888373874097,0.572323680382174,0.6852445334038572,0.6069770109843924,0.6120841941607205,0.31475546659614284,0.3930229890156076,0.38791580583927954,1,1,1,0.6347685795163234,959.245425089883,0.5538368505137893
US_Intersect,b_babble_to,0.716603679402592,0.878533986361912,0.593168234973772,0.4913913207583798,0.3170442043873233,0.5957537822942975,0.5086086792416202,0.6829557956126767,0.40424621770570246,1,1,1,0.4680631024800002,959.245425089883,0.5538368505137893
US_Intersect,b_baby,0.695455528468697,0.65599074951167,0.63180892911026,0.5104052437439881,0.5445020379324901,0.5646254611504243,0.4895947562560119,0.4554979620675099,0.43537453884957567,1,1,1,0.5398442476089675,959.245425089883,0.5538368505137893
US_Intersect,b_back,0.7520570724128,0.812901748948873,0.598285483525726,0.4581235175626902,0.3957731467005857,0.5916977457454223,0.5418764824373098,0.6042268532994143,0.40830225425457767,1,1,1,0.48186480333623277,959.245425089883,0.5538368505137893
US_Intersect,b_backstab,0.0877628145021247,0.346926635163224,0.461956578122389,0.9440564839285576,0.7744505645877623,0.6942951760974603,0.055943516071442434,0.2255494354122377,0.3057048239025397,1,1,1,0.8042674082045934,959.245425089883,0.5538368505137893
US_Intersect,b_badger,0.611360481555017,0.682815436041876,0.498719373622665,0.5812451135637143,0.5215106129518192,0.6676076605947702,0.41875488643628567,0.4784893870481808,0.33239233940522983,1,1,1,0.5901211290367679,959.245425089883,0.5538368505137893
US_Intersect,b_bait,0.628650991962492,0.630099522276885,0.637699563936238,0.5672148316814791,0.5660281612126713,0.5597722791359081,0.4327851683185209,0.4339718387873287,0.4402277208640919,1,1,1,0.5643384240100195,959.245425089883,0.5538368505137893
US_Intersect,b_ban,0.746704763818461,0.617339949559392,0.638932984791857,0.4632696117949623,0.5764206372985587,0.55875221331434,0.5367303882050377,0.42357936270144125,0.44124778668566,1,1,1,0.5328141541359538,959.245425089883,0.5538368505137893
US_Intersect,b_banish,0.551423858890218,0.422694040228349,0.821701871433454,0.6281694380523439,0.7221689919346781,0.3860497525585422,0.37183056194765607,0.2778310080653219,0.6139502474414578,1,1,1,0.5787960608485214,959.245425089883,0.5538368505137893
US_Intersect,b_bankrupt,0.168571618490634,0.274596917000284,0.594476023310134,0.8921691075674134,0.8229111722757046,0.5947190222444557,0.10783089243258659,0.17708882772429535,0.4052809777555443,1,1,1,0.7699331006958579,959.245425089883,0.5538368505137893
US_Intersect,b_banter_with,0.734021238837317,0.499834246466462,0.779449928109491,0.4752824817240742,0.6667885062194139,0.4309973456120411,0.5247175182759258,0.3332114937805861,0.5690026543879589,1,1,1,0.5243561111851763,959.245425089883,0.5538368505137893
US_Intersect,b_baptize,0.694491633670313,0.555603191616141,0.624947709816646,0.5112586575975223,0.6249747647156392,0.570240560043603,0.4887413424024777,0.3750252352843608,0.429759439956397,1,1,1,0.5688246607855882,959.245425089883,0.5538368505137893
US_Intersect,b_bargain_with,0.71883654515313,0.628572316323367,0.750785217345077,0.48934992435206964,0.5672792334062094,0.4593506478931953,0.5106500756479304,0.43272076659379055,0.5406493521068048,1,1,1,0.5053266018838248,959.245425089883,0.5538368505137893
US_Intersect,b_barricade,0.551511517652444,0.718403327597625,0.608847687508139,0.6281025409629576,0.48974652152628256,0.5832641130320221,0.3718974590370424,0.5102534784737174,0.4167358869679779,1,1,1,0.5670377251737541,959.245425089883,0.5538368505137893
US_Intersect,b_barter_with,0.833628144620602,0.727377893351041,0.67354221814651,0.3725193299624928,0.48147753713494795,0.5295439207112582,0.6274806700375072,0.518522462865052,0.4704560792887418,1,1,1,0.4611802626028996,959.245425089883,0.5538368505137893
US_Intersect,b_bash,0.434707954127673,0.507246387379139,0.550090931636564,0.7137031999551622,0.6613268174647194,0.6291860946384918,0.2862968000448378,0.33867318253528056,0.37081390536150816,1,1,1,0.6680720373527912,959.245425089883,0.5538368505137893
US_Intersect,b_bathe,0.668252930811699,0.810842956658307,0.543135727700355,0.5340848005400495,0.39801808327527843,0.6344738041386332,0.4659151994599505,0.6019819167247216,0.3655261958613668,1,1,1,0.522192229317987,959.245425089883,0.5538368505137893
US_Intersect,b_bawl_out,0.502522869134745,0.637847156345006,0.422353718875281,0.66481052758441594,0.5596502883439504,0.7224080330071305,0.33518947241558406,0.44034971165604964,0.2775919669928695,1,1,1,0.6489562829784989,959.245425089883,0.5538368505137893
US_Intersect,b_be_intimate_with,0.319455472015832,0.464707408462172,0.687479198770186,0.7930000295039831,0.6923190258584891,0.517434495913125,0.20699997049601693,0.30768097414151085,0.48256550408687504,1,1,1,0.6675845170918656,959.245425089883,0.5538368505137893
US_Intersect,b_be_sarcastic_toward,0.6008552709923,0.814497241178079,0.732291205075831,0.5896535943629199,0.39402577188526916,0.4769020073754303,0.41034640563708014,0.6059742281147309,0.5230979926245697,1,1,1,0.48686045787453985,959.245425089883,0.5538368505137893
US_Intersect,b_beam_at,0.678365915676942,0.670787992728606,0.674788432122858,0.5253768719805487,0.5319120930680493,0.5284697455647216,0.4746231280194513,0.4680879069319507,0.4715302544352784,1,1,1,0.5285862368711066,959.245425089883,0.5538368505137893
US_Intersect,b_beat,0.224876893513504,0.519566438678506,0.540892148600372,0.8556040092569792,0.6521869605076773,0.6361734229077716,0.14439599074302079,0.3478130394923227,0.36382657709222843,1,1,1,0.7146547975574761,959.245425089883,0.5538368505137893
US_Intersect,b_beat_up,0.277135930569427,0.571161527237329,0.593404485805806,0.8212295310116982,0.6129859737995353,0.595566945595141,0.17877046898830184,0.38701402620046466,0.404433054404859,1,1,1,0.6765941501354581,959.245425089883,0.5538368505137893
US_Intersect,b_beckon_to,0.908896812253783,0.732581905502714,0.613892589544993,0.2738517601879198,0.4766301859106486,0.5792055791751521,0.7261482398120802,0.5233698140893515,0.42079442082484786,1,1,1,0.4432291750912401,959.245425089883,0.5538368505137893
US_Intersect,b_befriend,0.331329246964486,0.531751757869344,0.635505355489776,0.7850058307035208,0.6430678818895232,0.5615836019614612,0.2149941692964792,0.35693211811047676,0.4384163980385388,1,1,1,0.6632191048515018,959.245425089883,0.5538368505137893
US_Intersect,b_befuddle,0.705700044141457,0.822774661368452,0.766187853913025,0.5012652518333691,0.3848497737946585,0.44430239085275985,0.4987347481666309,0.6151502262053414,0.5556976091472401,1,1,1,0.44347247216026253,959.245425089883,0.5538368505137893
US_Intersect,b_beg,0.799352748419705,0.70129569845507,0.825593940643957,0.4103517916036359,0.5052105474847676,0.3816805103810842,0.5896482083963641,0.49478945251523243,0.6183194896189158,1,1,1,0.4324142831564959,959.245425089883,0.5538368505137893
US_Intersect,b_begrudge,0.557359338987101,0.463876892756456,0.732826274978252,0.6236291729002251,0.6929159925909771,0.47640158985457554,0.3763708270997749,0.30708400740902286,0.5235984101454245,1,1,1,0.5976489184485926,959.245425089883,0.5538368505137893
US_Intersect,b_believe,0.755051624528054,0.663612049605003,0.858832547885057,0.4552235465341588,0.5380451830168669,0.34238052150067994,0.5447764534658412,0.4619548169831331,0.6576194784993201,1,1,1,0.4452164170172352,959.245425089883,0.5538368505137893
US_Intersect,b_belittle,0.0369711663396482,0.0248451997499977,0.241144714219235,0.9764580593046791,0.9841814268807889,0.84495430930201,0.023541940695320895,0.015818573119211088,0.15504569069799,1,1,1,0.9351979318291592,959.245425089883,0.5538368505137893
US_Intersect,b_bellow_at,0.5259138388117,0.542884955766034,0.610980260368563,0.6474468574805202,0.6346639213572626,0.5815509336724982,0.3525531425194798,0.3653360786427374,0.4184490663275018,1,1,1,0.6212205708367603,959.245425089883,0.5538368505137893
US_Intersect,b_bend,0.759527552016863,0.552399564129411,0.798339508958426,0.450860382180394,0.6274245628515731,0.41142412871369605,0.549139617819606,0.3725754371484269,0.588575871286304,1,1,1,0.49656969124855443,959.245425089883,0.5538368505137893
US_Intersect,b_bequeath_to,0.408030461213781,0.559651880433477,0.609740827319983,0.7324314292979806,0.6218697069552929,0.5825470505383546,0.26756857070201945,0.37813029304470713,0.41745294946164535,1,1,1,0.6456160622638761,959.245425089883,0.5538368505137893
US_Intersect,b_berate,0.266785446765663,0.693071555738708,0.605484414370296,0.828076984776999,0.5125139595887398,0.5859587996915497,0.17192301522300102,0.4874860404112602,0.41404120030845026,1,1,1,0.6421832480190961,959.245425089883,0.5538368505137893
US_Intersect,b_beseech,0.66185183837344,0.557550170829021,0.633153559806146,0.5395415789553513,0.6234828391817845,0.5635203156645983,0.46045842104464874,0.3765171608182155,0.43647968433540174,1,1,1,0.5755149112672446,959.245425089883,0.5538368505137893
US_Intersect,b_bestow_something_to,0.339151108178057,0.270637307217818,0.597969921660684,0.7797204062170008,0.8255311794020889,0.5919484229655182,0.22027959378299922,0.17446882059791113,0.4080515770344818,1,1,1,0.732400002861536,959.245425089883,0.5538368505137893
US_Intersect,b_betray,0.116107224457854,0.195763836623953,0.701312933290167,0.9259167536579626,0.8745627972332917,0.5051951559552401,0.07408324634203745,0.12543720276670833,0.4948048440447599,1,1,1,0.768558235615498,959.245425089883,0.5538368505137893
US_Intersect,b_bewilder,0.706566248468092,0.702065995235075,0.587727780353622,0.5004864646104318,0.5045222777639446,0.6000452238071142,0.4995135353895682,0.49547772223605535,0.3999547761928858,1,1,1,0.5350179887271636,959.245425089883,0.5538368505137893
US_Intersect,b_bewitch,0.570570856427499,0.590424216391602,0.534008983212025,0.6134439676990985,0.5979209148506017,0.6413696885537993,0.3865560323009015,0.4020790851493983,0.3586303114462007,1,1,1,0.6175781903678331,959.245425089883,0.5538368505137893
US_Intersect,b_bias,0.7873482338707,0.741249316661101,0.6924107336787,0.4229068243851529,0.4684672533997093,0.5130972935121723,0.5770931756148471,0.5315327466002907,0.48690270648782774,1,1,1,0.46815712376567814,959.245425089883,0.5538368505137893
US_Intersect,b_bicker_with,0.22703830459325,0.184724721542124,0.235411807715379,0.8541914798462176,0.8817212945374253,0.848712237060051,0.14580852015378243,0.11827870546257468,0.15128776293994906,1,1,1,0.8615416704812313,959.245425089883,0.5538368505137893
US_Intersect,b_bill,0.922581014216332,0.753085958930627,0.723534735559996,0.25215140087660715,0.4571288336481902,0.4850323199320109,0.7478485991233929,0.5428711663518098,0.5149676800679891,1,1,1,0.398104184818936,959.245425089883,0.5538368505137893
US_Intersect,b_bind,0.555340460152686,0.665234923300209,0.701893141253681,0.6251759107578273,0.5366627712079597,0.5046767887355454,0.3748240892421727,0.4633372287920403,0.49532321126445455,1,1,1,0.5555051569004441,959.245425089883,0.5538368505137893
US_Intersect,b_bite,0.562143465193691,0.724108647464822,0.618032992626712,0.6199537484795306,0.4845027973850213,0.5758596107973475,0.38004625152046945,0.5154972026149787,0.4241403892026525,1,1,1,0.5601053855539665,959.245425089883,0.5538368505137893
US_Intersect,b_blabber_to,0.596945013764249,0.76714551491526894,0.686809790556278,0.5927620858422902,0.44335282201859866,0.5180210704092001,0.4072379141577098,0.5566471779814013,0.4819789295907999,1,1,1,0.5180453260900296,959.245425089883,0.5538368505137893
